age,emp_length_years,annual_income,credit_score,dti,revol_bal,total_credit_lines,open_credit_lines,public_derogatory,inquiries_last_6m,loan_amount,interest_rate,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,verification_status_Not Verified,verification_status_Source Verified,verification_status_Verified,loan_intent_BUSINESS,loan_intent_DEBT_CONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOME_IMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,term_months_36,term_months_60,lti,pti,revol_util_ratio,interest_risk_index,debt_burden_index,loan_status
67,0.8,85700.0,758,28.45,4180.96,15,8,0,2,27600.0,13.98,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0.3220499177372493,0.08987085803269045,0.04878542840806992,0.5240197628458498,78.52199999999999,1
56,3.9,60400.0,723,5.41,3350.85,19,13,0,0,5900.0,12.09,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,0.09768050197844406,0.03897599299142113,0.05547673051770666,0.09034102209944753,3.1919,1
62,8.0,52900.0,683,13.97,11361.59,16,13,0,0,7300.0,15.8,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,0.13799361070679192,0.040084745705265004,0.21477079828358633,0.32269883040935676,10.1981,0
59,4.6,64400.0,651,9.94,3410.11,24,15,0,3,5200.0,13.61,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,0.08074408782472321,0.022346038782429148,0.052951196409993635,0.2074898773006135,5.1688,0
32,6.1,65700.0,684,19.12,13062.83,16,12,0,2,7200.0,14.99,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.109587373099344,0.04557251789044477,0.19882239235323662,0.4184070072992701,13.7664,0
67,1.3,37400.0,648,44.05500000000001,12336.95,6,1,0,3,1000.0,18.32,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,0.026737253014625276,0.01164753311429661,0.32985615357878134,1.2435864406779664,4.405500000000001,1
32,4.1,50200.0,695,6.92,29058.36,20,15,0,0,5200.0,12.26,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0.1035835939523117,0.04143094027324406,0.5788402621461723,0.12189540229885056,3.5984000000000003,1
27,5.1,72000.0,559,18.95,7733.74,20,12,0,1,9000.0,19.05,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,0.12499826391300121,0.05501278838957565,0.10741156372828155,0.6446383928571429,17.055,1
40,0.7,23300.0,651,20.51,12213.27,18,11,0,0,10500.0,14.9,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.4506244367194541,0.1870995042162481,0.5241521823097721,0.46871012269938656,21.535500000000003,1
50,10.7,34500.0,621,7.54,3306.31,21,10,0,1,15500.0,16.97,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0.44926234022202255,0.13385429079863004,0.09583229471609518,0.2057135048231511,11.687000000000001,1
27,1.3,47500.0,675,23.56,2039.66,19,9,0,0,21300.0,18.06,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,0.44841161238710764,0.1367845110587546,0.04293930654091493,0.6294284023668638,50.18279999999999,0
44,1.2,31200.0,653,9.41,17005.76,26,20,2,2,7500.0,15.01,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.24037691099644243,0.06861355112925246,0.5450389410595814,0.21596957186544344,7.0575,1
45,3.0,33800.0,633,22.9,36444.7325,21,10,0,0,15200.0,13.78,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0.44969083754918493,0.18379651082980342,1.0782146238276973,0.4977318611987381,34.808,1
48,0.5,79400.0,628,22.77,15765.83,12,4,0,0,1000.0,15.11,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.012594299819901513,0.005246444396446477,0.19855958992959785,0.5469868044515103,2.277,0
46,4.8,54200.0,699,17.52,5076.8,15,7,1,0,24400.0,13.59,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.4501761960111437,0.12452716509329574,0.093666168520876,0.3401382857142857,42.748799999999996,0
38,2.7,32500.0,719,26.52,12271.94,15,6,0,1,9900.0,15.0,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0.30460601212270394,0.12666833865336719,0.3775865357988985,0.5525,26.2548,1
42,5.3,115100.0,750,10.52,6427.22,15,8,0,1,34300.0,11.17,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,0.29799914857386123,0.11735020074451115,0.05583982762964701,0.156469241011984,36.0836,0
53,2.4,31900.0,610,3.41,14365.87,19,9,0,0,5700.0,15.34,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.1786777843954735,0.07465883872337718,0.45032663552866686,0.08561276595744681,1.9437,0
29,1.7,44500.0,682,5.35,1946.88,16,11,0,0,10900.0,13.57,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0.24493831599289903,0.09981949660338986,0.043749129233050944,0.10629502196193263,5.8315,0
48,0.7,29000.0,673,7.24,5610.56,23,12,0,1,13000.0,12.98,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,0.4482604048136271,0.18112346104720226,0.19346091514085723,0.13942908011869437,9.412,1
27,5.2,57700.0,660,17.99,12502.05,11,8,2,3,26000.0,13.99,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0.4505987764510147,0.18474329761831582,0.21666955512036185,0.38075658093797277,46.774,1
27,0.8,28000.0,622,17.46,1672.1,17,14,0,1,12600.0,17.96,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,0.44998392914538765,0.19503101205389434,0.05971572443841291,0.5033412520064207,21.9996,1
26,5.2,21300.0,658,14.86,26828.13,19,11,0,2,3400.0,14.43,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,0.1596169193934557,0.06583067809051275,1.2594774893197502,0.3253866464339909,5.0524000000000004,1
66,3.0,87300.0,706,21.63,17735.46,23,10,0,0,4300.0,14.56,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,0.04925487680553487,0.02035954652368975,0.203152999392905,0.445449504950495,9.300899999999999,0
29,2.1,55100.0,781,2.0,8683.15,15,7,1,0,17300.0,11.93,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0.3139688934865066,0.12498824225854738,0.15758606921834448,0.030511508951406648,3.46,0
67,2.6,74300.0,702,9.67,46.69,22,10,0,1,14900.0,15.66,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0.20053565900862708,0.05807721467340154,0.0006283899274572347,0.2154085348506401,14.4083,1
55,1.0,113400.0,722,6.57,33149.59,18,8,0,1,23300.0,12.37,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,0.20546556026842797,0.08232117596476964,0.2923218490136771,0.11240788381742738,15.308100000000001,0
67,4.3,17000.0,733,12.57,4716.16,19,10,0,1,7600.0,12.95,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,0.44703252749838246,0.1805015578697391,0.27740485853773306,0.22177316076294276,9.5532,0
28,2.8,104400.0,746,13.29,4617.34,14,11,0,4,6500.0,14.64,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,0.06225994003888852,0.017631188308551753,0.04422697100602485,0.26046265060240964,8.6385,0
39,1.7,93600.0,731,26.0,4109.43,18,8,0,4,14500.0,14.73,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0.15491287486244806,0.0641882052543528,0.04390369761006827,0.5231967213114754,37.699999999999996,1
64,11.8,65800.0,681,24.05,10172.91,20,12,0,0,10000.0,15.3,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,0.1519733742648288,0.04366564216513199,0.15460114587924195,0.5395381231671554,24.05,1
30,3.6,49100.0,675,24.44,7641.99,20,10,2,0,22100.0,15.13,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.4500926661371459,0.18753333477617867,0.1556381743752673,0.5470076923076924,54.0124,1
58,3.0,42600.0,659,16.78,19649.65,12,5,0,0,3300.0,15.65,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,0.07746297035280862,0.022426694691086407,0.461248562240323,0.397889393939394,5.537400000000001,1
28,4.0,67900.0,615,37.15,4638.5,20,11,0,0,1700.0,17.05,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,0.025036450125918618,0.010717154267072232,0.06831269053474912,1.0282589285714285,6.3155,1
31,0.4,40700.0,766,10.74,8588.91,13,8,0,1,3800.0,11.74,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0.09336379941524778,0.02476826903346088,0.21102454485147784,0.16439061277705347,4.0812,0
42,5.6,34900.0,635,6.98,16426.75,18,11,0,1,1000.0,15.07,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,0.02865247414114209,0.008189742119942034,0.47066702959800577,0.16539088050314465,0.6980000000000001,1
55,3.0,63700.0,571,7.44,17685.41,22,15,0,0,8300.0,19.72,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,0.1302962276887333,0.057874474750235945,0.2776315913407953,0.25649790209790213,6.1752,0
44,1.9,41100.0,587,19.9,3086.99,22,12,0,2,18500.0,20.585,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,0.4501107029026058,0.20229219062210793,0.07510741831098999,0.6966692176870748,36.815,1
45,7.4,50500.0,647,20.49,6360.06,20,12,0,0,1900.0,15.98,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0.03762301736599275,0.01586465083980553,0.12593928833092416,0.5052935185185184,3.8930999999999996,0
25,4.9,80900.0,813,24.77,9841.22,17,13,0,0,20500.0,11.57,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,0.2533961261294669,0.06697189912985943,0.12164522070184546,0.35207481572481575,50.778499999999994,0
40,1.9,86400.0,681,20.18,2083.86,19,12,3,3,13000.0,15.03,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,0.1504612215136399,0.042976509461519166,0.024118470851031817,0.44472932551319644,26.234,1
29,0.4,54700.0,664,34.03,27106.69,14,10,0,2,1000.0,16.5,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,0.018281201440558673,0.0053921306688819405,0.49554286027677735,0.8443533834586466,3.4030000000000005,1
27,0.6,49900.0,723,36.81,6056.83,17,11,1,1,22500.0,14.19,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,0.4508927676800064,0.18538418739356635,0.12137692631410192,0.7214556629834253,82.8225,1
67,3.8,116600.0,704,36.79,29915.48,20,11,0,0,10100.0,13.4,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.08662018336034853,0.035220192469716596,0.25656280820919203,0.6992709219858156,37.1579,0
42,5.9,71500.0,570,9.72,24559.93,11,4,0,0,32200.0,18.4,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.450343351841233,0.19642777098002326,0.3434907204095048,0.3132189141856392,31.298400000000004,1
62,0.1,64700.0,639,10.34,29857.37,11,8,0,2,5500.0,15.08,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,0.08500641412033817,0.035395261551698594,0.46146690159348386,0.24363625,5.687,0
27,1.5,93800.0,684,14.92,367.41,26,16,0,2,4200.0,13.3,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0.04477564205072441,0.01817962590295357,0.003916909201394442,0.2896875912408759,6.2664,0
22,0.4,27100.0,664,30.82,7265.99,15,8,1,1,8700.0,14.77,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,0.3210213645252943,0.1330522492951814,0.2681078188996716,0.6845284210526316,26.8134,1
24,15.3,34700.0,673,6.53,4373.66,24,13,0,1,7000.0,12.08,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,0.20172329327685082,0.08046821609695168,0.1260384426961759,0.11703620178041543,4.571,0
67,6.5,47600.0,701,29.91,32441.78,24,13,0,0,21400.0,13.68,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,0.44957038717673997,0.18350323637713728,0.6815356820234869,0.5828615384615384,64.0074,1
46,1.4,38100.0,694,25.5,19161.61,26,16,0,0,14300.0,15.21,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,0.375318233117241,0.10761156919754573,0.5029161964252907,0.5580647482014389,36.464999999999996,1
66,4.1,28300.0,746,19.44,1158.59,13,7,0,1,3700.0,12.89,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0.13073742977279953,0.03559402500945935,0.04093812939472103,0.3354506024096386,7.1928,0
35,3.5,66100.0,726,15.8,29152.67,7,5,0,1,29700.0,15.47,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,0.4493124158484743,0.1295817940969787,0.4410322082873179,0.33621182943603856,46.926,0
53,2.2,52500.0,784,5.57,1662.0,21,14,0,5,1300.0,10.49,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,0.024761433115559704,0.006383827921206974,0.03165653987543095,0.07443222929936306,0.7241000000000001,0
36,0.6,56600.0,737,10.22,6829.32,24,11,0,1,1000.0,11.65,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,0.017667532375753078,0.007005028837509324,0.120657232204378,0.16133197831978321,1.022,0
51,7.0,40800.0,726,16.91,10055.54,25,12,0,2,7600.0,14.76,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,0.18626994436410874,0.05288075299683709,0.24645327320408816,0.3433171939477304,12.8516,0
34,4.8,34200.0,704,14.96,11044.83,18,8,0,2,6800.0,12.42,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,0.19882459577205344,0.07969969001429164,0.3229388029589778,0.26355063829787234,10.1728,0
66,4.3,65900.0,674,18.48,9966.17,20,12,0,2,10000.0,12.3,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0.15174276566364697,0.060731480569884734,0.15122941988740687,0.3367466666666667,18.48,0
39,12.1,102800.0,778,20.51,13140.62,13,7,0,1,8000.0,11.68,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,0.0778202546667834,0.030871115978353313,0.1278257993599284,0.30751835686777923,16.408,1
62,4.8,19400.0,693,10.7,4639.81,22,15,0,1,8700.0,14.94,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,0.4484304932735426,0.1862761972699346,0.2391531364362662,0.23034293948126797,9.309,1
33,6.2,25000.0,663,44.05500000000001,13885.42,24,9,1,0,11200.0,17.48,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0.4479820807167713,0.19286321177942123,0.5553945842166313,1.1597611445783134,49.341600000000014,1
44,2.0,56800.0,645,3.43,8509.7,19,9,0,1,3400.0,14.68,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0.05985810108976954,0.016964538733273905,0.1498160243657682,0.07794489164086688,1.1662000000000001,1
39,4.8,77900.0,641,8.85,36444.7325,29,16,0,3,3700.0,16.14,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,0.047496181050307444,0.020074479611579647,0.4678339495000064,0.22249065420560749,3.2744999999999997,0
67,14.8,15000.0,662,8.86,6090.58,23,15,0,0,6800.0,15.59,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0.45330311312579163,0.13100327041052676,0.4060115992267182,0.20833695324283558,6.0248,0
58,5.2,43700.0,718,6.46,36444.7325,27,15,1,0,4400.0,10.78,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0.10068419486968262,0.03941957684539162,0.8339564884098761,0.09685507649513211,2.8424,0
48,1.4,43700.0,740,3.7,11092.84,11,7,0,2,1000.0,9.56,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,0.022882771561291503,0.008801520238549958,0.25383492368595684,0.04773549257759785,0.37000000000000005,0
38,4.6,64200.0,827,13.0,36014.98,17,9,0,0,11900.0,10.82,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0.18535536829644397,0.04815322034421089,0.5609722589990811,0.1698792270531401,15.469999999999999,0
50,0.3,49500.0,722,39.93,5298.36,21,7,0,3,9400.0,14.69,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,0.18989515363325993,0.07863036836278377,0.10703541342599139,0.8113024896265559,37.5342,1
35,2.7,30300.0,707,19.32,16897.53,18,11,1,1,13600.0,16.75,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,0.4488300716147982,0.13308375326268027,0.557655852942147,0.4570762711864407,26.2752,1
52,2.6,57300.0,688,8.72,1643.85,18,8,0,2,6700.0,11.62,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,0.11692640617092197,0.04634041367694104,0.028687981012547773,0.14706298984034835,5.8424000000000005,0
61,14.2,42800.0,656,14.22,1542.37,17,10,0,0,9900.0,15.62,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,0.2313030069390902,0.09703826202442631,0.03603584028410551,0.3380767123287671,14.0778,1
