applicant_id,age,emp_length_years,annual_income,credit_score,dti,revol_bal,total_credit_lines,open_credit_lines,public_derogatory,inquiries_last_6m,loan_amount,interest_rate,loan_status,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,verification_status_Not Verified,verification_status_Source Verified,verification_status_Verified,loan_intent_BUSINESS,loan_intent_DEBT_CONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOME_IMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,term_months_36,term_months_60
LN-12235,24,6.8,55000.0,588,37.34,850.14,19,14,1,1,19600.0,18.72,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True
LN-12236,46,5.5,25000.0,657,18.5,5701.16,15,7,0,0,2000.0,14.02,1,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
LN-12237,45,8.1,41200.0,661,2.94,15616.18,17,10,0,1,1600.0,13.09,0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-12238,50,0.3,80100.0,719,17.38,29576.74,16,6,0,0,14300.0,14.52,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-12239,31,6.2,28500.0,681,17.51,625.9,16,6,0,0,12800.0,14.28,1,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-12240,27,8.6,142987.5,655,27.73,19960.15,18,12,0,1,2200.0,17.09,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
LN-12241,51,1.5,54600.0,674,3.79,821.66,14,3,1,4,24600.0,14.42,1,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
LN-12242,64,4.6,55700.0,628,21.47,4817.57,10,3,0,0,25100.0,18.24,0,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False
LN-12243,30,1.7,37500.0,731,25.47,270.65,16,8,0,1,7500.0,14.31,0,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False
LN-12244,59,14.3,71200.0,641,17.6,29102.69,16,7,0,1,13100.0,16.85,0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True
LN-12245,33,0.2,28700.0,623,24.22,14722.35,11,9,0,2,10000.0,15.14,1,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False
LN-12246,51,3.9,142987.5,721,8.51,5527.97,14,4,0,0,1000.0,14.64,0,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
LN-12247,27,0.8,111800.0,709,26.39,5687.3,17,10,0,4,1300.0,15.4,0,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
LN-12248,62,5.6,93100.0,594,7.58,12254.58,20,8,0,0,21200.0,16.81,0,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False
LN-12249,62,0.9,25200.0,723,10.73,1127.09,13,8,0,5,9400.0,12.68,1,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
LN-12250,56,1.2,60700.0,643,22.94,1880.53,30,14,1,2,13200.0,13.82,0,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False
LN-12251,40,3.1,105300.0,661,44.05500000000001,22545.41,10,6,0,2,13300.0,18.72,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
LN-12252,24,11.1,75100.0,689,41.17,2712.47,17,10,0,2,6700.0,15.31,0,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False
LN-12253,27,1.1,31200.0,709,19.45,15564.75,23,9,1,2,1000.0,12.6,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
LN-12254,21,3.0,37900.0,702,5.11,3071.15,12,6,0,2,17100.0,12.06,0,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False
LN-12255,64,6.4,42300.0,678,10.99,1107.31,14,6,1,3,8800.0,15.17,1,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True
LN-12256,65,3.1,38900.0,659,13.16,27634.91,21,11,1,0,2100.0,15.11,0,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
LN-12257,62,10.9,125600.0,701,2.17,27833.45,21,8,0,3,1000.0,11.03,0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-12258,67,0.7,18800.0,674,7.48,11155.91,14,7,0,0,1000.0,12.1,1,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-12259,33,4.7,77700.0,770,26.84,7439.52,18,13,0,1,1000.0,11.84,0,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False
LN-12260,42,1.2,26600.0,709,39.66,9655.92,24,11,2,1,2400.0,15.87,1,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-12261,41,0.8,31900.0,634,29.36,6293.57,12,10,0,2,3700.0,16.81,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
LN-12262,42,5.2,17900.0,656,11.43,16984.95,15,6,0,1,4000.0,15.09,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
LN-12263,48,4.1,40100.0,682,23.58,16856.47,22,13,0,0,14000.0,15.99,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
LN-12264,29,6.3,124400.0,745,15.67,20509.75,18,9,0,1,3900.0,11.13,0,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
LN-12265,46,1.7,62700.0,751,7.43,8881.01,22,11,0,0,15700.0,8.85,0,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
LN-12266,29,2.7,28000.0,660,18.9,19394.04,14,7,0,1,12600.0,16.46,1,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
LN-12267,35,2.3,94800.0,633,22.33,2031.23,22,11,0,2,6800.0,14.13,1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
LN-12268,30,18.6,106600.0,627,8.5,367.18,17,7,0,2,17700.0,15.71,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-12269,44,1.6,57400.0,693,5.98,12531.3,13,8,1,2,1500.0,12.74,0,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
LN-12270,62,1.6,142987.5,795,11.58,1337.56,22,12,0,1,5600.0,9.91,0,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
LN-12271,28,2.0,85100.0,707,31.93,9599.97,17,11,0,0,16100.0,13.31,1,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False
LN-12272,44,3.7,78900.0,600,24.8,15323.9,13,7,0,1,34300.0,17.09,1,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
LN-12273,36,1.3,34800.0,644,12.11,6272.46,17,11,0,1,13400.0,14.01,0,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-12274,46,11.1,76500.0,649,9.01,538.37,22,11,1,0,6300.0,18.07,0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-12275,47,1.4,61000.0,639,15.58,26178.37,15,9,0,0,5300.0,14.53,1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
LN-12276,57,10.2,72100.0,661,7.14,530.5,13,5,0,3,7000.0,15.37,0,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
LN-12277,24,0.5,37200.0,698,17.72,28215.32,18,11,0,1,14800.0,13.1,1,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-12278,44,4.8,58100.0,714,14.17,648.79,15,9,0,1,5500.0,13.28,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-12279,39,10.7,34600.0,735,2.0,15943.53,23,13,0,0,8900.0,11.35,0,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
LN-12280,56,0.8,16600.0,706,12.53,31058.71,14,9,0,1,7500.0,12.91,1,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False
LN-12281,59,15.5,93800.0,582,2.25,28499.33,15,10,0,0,3800.0,17.02,0,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True
LN-12282,30,2.7,23700.0,627,18.45,26862.36,19,9,0,3,10700.0,16.41,1,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
LN-12283,45,13.1,57500.0,672,6.76,25755.04,24,13,0,0,20100.0,15.39,0,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
LN-12284,38,5.1,65100.0,687,4.46,8570.24,19,12,1,1,27900.0,11.72,1,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
LN-12285,39,1.6,64800.0,723,13.42,9788.95,17,13,0,1,1000.0,10.52,0,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
LN-12286,56,0.9,46400.0,682,12.66,11602.09,21,12,0,2,1700.0,12.89,0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-12287,30,1.6,62900.0,683,18.82,27154.42,21,10,0,0,28300.0,15.5,1,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True
LN-12288,53,0.4,70200.0,692,6.97,21853.8,26,15,0,3,1900.0,12.76,0,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
LN-12289,25,3.0,81200.0,667,34.11,18333.11,23,14,1,2,9400.0,17.94,1,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
LN-12290,67,0.5,140600.0,684,24.03,13513.93,21,12,3,2,2600.0,17.44,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
LN-12291,55,2.5,61600.0,736,34.86,11560.08,18,6,0,0,23400.0,14.39,0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
LN-12292,64,7.1,56100.0,676,13.84,30684.6,14,8,0,2,1400.0,16.03,0,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False
LN-12293,54,0.7,32900.0,678,8.36,2567.89,15,10,0,1,1300.0,14.18,0,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False
LN-12294,53,0.6,68900.0,678,39.71,2569.09,10,5,0,1,9800.0,15.31,1,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
LN-12295,41,4.6,78200.0,745,23.76,36444.7325,11,5,0,2,3800.0,13.62,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
LN-12296,37,1.0,48700.0,625,13.19,9666.63,30,22,0,1,15200.0,16.52,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
LN-12297,42,3.0,73100.0,769,15.23,7925.24,15,8,1,0,16200.0,11.43,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
LN-12298,57,0.8,46100.0,621,11.67,22813.16,25,11,0,0,12300.0,15.0,1,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
LN-12299,35,3.0,78400.0,647,27.38,22746.89,19,12,0,1,25200.0,16.73,1,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-12300,55,7.8,89500.0,717,19.72,2331.73,24,10,0,3,16700.0,12.85,1,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False
LN-12301,48,2.0,88800.0,732,21.24,2287.71,16,8,2,3,2900.0,12.64,1,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
LN-12302,27,4.8,57800.0,610,7.85,19032.45,20,11,0,2,1100.0,15.56,0,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
LN-12303,52,3.5,30600.0,625,14.38,18480.76,23,8,0,0,13800.0,16.65,1,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
LN-12304,31,5.1,38700.0,694,17.52,3061.6,25,17,0,0,17400.0,15.0,0,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
LN-12305,30,5.2,75200.0,797,4.83,22104.78,13,6,0,0,26600.0,8.785000000000002,0,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False
LN-12306,29,4.5,142987.5,742,19.54,7848.3,14,6,0,0,3200.0,12.8,0,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
LN-12307,34,1.4,44900.0,668,16.5,7618.29,26,14,0,0,3500.0,13.83,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
LN-12308,33,0.2,69600.0,559,26.02,36444.7325,11,10,1,0,12000.0,18.27,1,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-12309,45,2.7,39900.0,684,28.62,8788.01,10,5,0,0,2400.0,13.53,1,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
LN-12310,22,10.0,31700.0,698,44.05500000000001,1768.72,16,11,0,1,4900.0,18.9,1,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
LN-12311,55,3.8,37300.0,661,17.2,3944.65,16,9,2,0,16800.0,15.08,1,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-12312,27,8.0,17200.0,637,12.53,4871.86,13,6,2,0,5700.0,14.81,1,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False
LN-12313,41,21.5,114000.0,688,7.02,36444.7325,17,9,0,0,1000.0,12.16,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
LN-12314,38,0.8,15900.0,633,6.16,3678.91,20,10,0,0,7200.0,13.33,1,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-12315,23,5.3,46900.0,774,15.1,6753.91,22,15,0,2,2800.0,13.16,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
LN-12316,62,5.0,28300.0,756,5.76,16618.05,17,12,0,0,3100.0,11.39,0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
LN-12317,59,17.6,33300.0,713,6.53,3844.06,16,7,3,0,1000.0,10.68,0,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False
LN-12318,61,19.1,115500.0,684,15.43,14513.54,21,15,0,1,12100.0,12.32,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-12319,31,5.2,60500.0,647,11.92,2791.02,15,9,0,0,11600.0,17.17,0,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False
LN-12320,59,1.3,31900.0,679,8.32,3333.06,12,4,0,1,1400.0,15.26,0,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
LN-12321,44,7.2,39200.0,762,12.46,36444.7325,18,10,0,0,1000.0,12.67,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
LN-12322,66,0.5,35600.0,723,24.5,5524.34,23,12,0,0,9400.0,14.66,0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True
LN-12323,39,6.8,52900.0,690,19.76,15698.06,11,7,0,0,21300.0,15.0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
LN-12324,24,10.8,59600.0,726,27.96,21995.71,17,11,0,0,26800.0,12.2,0,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
LN-12325,46,2.2,142987.5,707,13.87,5111.42,26,14,0,0,1100.0,15.22,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
LN-12326,58,4.5,18900.0,700,11.67,5302.49,18,9,0,0,8500.0,13.0,1,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
LN-12327,62,2.5,53100.0,729,16.93,17798.34,17,6,0,1,3000.0,14.6,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
LN-12328,52,2.6,45500.0,706,6.62,11207.39,17,9,0,1,1000.0,13.15,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
LN-12329,59,1.7,91200.0,723,13.18,5388.34,16,11,0,0,5700.0,13.05,0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-12330,65,6.5,65900.0,688,12.31,16614.72,19,11,0,1,11900.0,13.09,0,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False
LN-12331,66,12.4,75000.0,667,44.05500000000001,23915.2,21,13,2,5,12900.0,18.28,1,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False
LN-12332,56,12.7,65500.0,653,31.07,3215.15,20,12,0,0,1000.0,17.25,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-12333,60,0.9,32400.0,647,22.72,295.89,23,13,0,0,14600.0,15.17,0,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False
LN-12334,57,9.3,105500.0,600,20.17,3844.89,20,12,0,2,1000.0,20.54,1,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
LN-12335,53,6.0,84100.0,634,37.68,13468.33,13,8,0,0,3400.0,16.73,1,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-12336,56,1.3,89600.0,633,20.07,29616.91,13,4,0,2,7900.0,16.21,1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
LN-12337,23,3.0,108600.0,655,9.31,23858.93,13,7,0,0,34300.0,16.14,0,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
LN-12338,29,1.4,68200.0,758,8.83,3014.98,13,8,0,0,30700.0,12.89,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
LN-12339,28,10.9,122300.0,672,24.87,25543.6,17,11,0,0,1000.0,15.75,1,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-12340,53,3.0,66700.0,692,22.3,19975.08,11,5,1,1,3600.0,14.66,0,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False
LN-12341,26,5.7,48000.0,694,20.01,15909.21,13,5,1,0,9700.0,14.18,0,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False
LN-12342,61,1.3,54000.0,759,28.69,13985.75,29,15,0,0,16600.0,14.33,0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
LN-12343,59,5.7,53500.0,651,27.78,19746.53,17,10,0,5,15000.0,18.24,1,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True
LN-12344,24,0.1,40700.0,669,4.14,23742.52,17,8,0,1,4100.0,14.93,0,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False
LN-12345,33,2.1,132900.0,675,14.09,20518.49,15,5,0,1,3100.0,17.19,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
LN-12346,22,4.4,63800.0,737,21.26,1559.23,29,19,0,1,1000.0,14.37,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True
LN-12347,25,3.0,57100.0,747,32.84,15368.29,18,8,0,0,25700.0,12.93,1,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
LN-12348,64,7.8,67100.0,704,23.21,22089.19,17,7,0,1,6700.0,14.45,1,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
LN-12349,47,1.2,142987.5,742,25.06,2465.21,21,12,0,4,28000.0,13.03,0,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False
