applicant_id,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12,loan_status
LN-12608,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12609,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12610,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12611,1,2,1,2,1,0,0,1,2,3,3,3,1
LN-12612,0,1,2,1,0,0,1,0,0,0,1,2,1
LN-12613,1,2,1,2,1,0,0,1,2,1,2,1,1
LN-12614,0,1,2,1,2,3,3,3,3,3,3,3,1
LN-12615,0,1,0,0,0,0,0,0,0,0,0,0,0
LN-12616,1,0,1,2,1,2,1,2,1,0,1,0,1
LN-12617,0,0,1,0,1,2,3,3,3,3,3,3,1
LN-12618,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12619,0,0,0,1,0,0,1,0,1,0,0,0,1
LN-12620,0,0,0,1,0,1,2,3,3,3,3,3,1
LN-12621,0,0,0,0,0,0,1,0,0,0,0,0,0
LN-12622,1,2,1,2,1,2,1,0,0,1,0,1,1
LN-12623,0,0,1,2,3,3,3,3,3,3,3,3,1
LN-12624,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12625,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12626,0,0,1,0,0,0,1,2,3,3,3,3,1
LN-12627,0,1,0,1,0,1,2,1,2,1,0,0,1
LN-12628,0,0,0,1,2,3,3,3,3,3,3,3,1
LN-12629,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12630,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12631,0,0,0,0,0,0,0,0,0,1,2,3,1
LN-12632,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12633,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12634,0,0,1,2,3,3,3,3,3,3,3,3,1
LN-12635,1,0,1,0,1,0,0,1,2,1,0,1,1
LN-12636,1,0,0,0,0,0,0,0,0,0,0,0,0
LN-12637,1,0,0,0,0,0,0,0,0,0,0,0,0
LN-12638,0,0,0,0,0,1,2,1,0,1,2,3,1
LN-12639,0,1,0,0,0,0,1,0,1,2,1,0,1
LN-12640,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12641,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12642,0,0,0,0,0,1,0,0,0,0,0,0,0
LN-12643,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12644,0,1,0,0,1,2,3,3,3,3,3,3,1
LN-12645,1,2,3,3,3,3,3,3,3,3,3,3,1
LN-12646,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12647,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12648,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12649,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12650,0,1,2,3,3,3,3,3,3,3,3,3,1
LN-12651,1,0,1,0,1,0,0,0,0,0,0,1,1
LN-12652,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12653,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12654,0,0,1,0,0,0,0,0,0,0,0,0,0
LN-12655,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12656,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12657,0,0,0,0,0,0,0,1,2,1,0,0,0
LN-12658,0,0,0,1,0,0,0,0,0,0,0,0,0
LN-12659,1,0,1,0,1,0,1,0,0,1,2,3,1
LN-12660,0,0,0,0,0,0,0,1,0,0,0,0,0
LN-12661,0,0,0,0,0,0,0,0,0,1,0,0,0
LN-12662,0,0,0,1,0,0,0,0,0,0,0,0,0
LN-12663,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12664,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12665,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12666,0,0,1,0,0,0,0,0,0,0,0,1,0
LN-12667,0,0,0,1,0,0,0,0,1,0,1,2,1
LN-12668,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12669,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12670,0,0,1,0,1,2,1,0,1,2,1,0,1
LN-12671,1,0,1,0,1,2,1,2,1,2,1,2,1
LN-12672,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12673,1,0,1,0,0,1,0,1,2,3,3,3,1
LN-12674,1,0,0,1,0,0,0,0,1,0,1,0,1
LN-12675,0,1,2,1,0,0,0,1,0,0,1,2,1
LN-12676,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12677,0,0,0,0,1,0,0,0,0,0,0,0,0
LN-12678,0,0,1,0,1,0,0,0,1,2,1,2,1
LN-12679,1,0,1,2,1,0,0,1,2,1,0,1,1
LN-12680,0,0,0,0,0,0,0,0,0,0,0,1,0
LN-12681,1,2,1,2,3,3,3,3,3,3,3,3,1
LN-12682,0,0,0,0,0,1,0,1,0,0,1,0,1
LN-12683,0,0,1,0,0,0,0,0,0,0,1,0,0
LN-12684,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12685,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12686,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12687,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12688,1,0,0,0,0,1,0,0,0,0,0,1,1
LN-12689,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12690,1,2,1,0,1,2,1,0,0,0,1,2,1
LN-12691,0,0,0,1,0,0,0,1,0,1,0,0,1
LN-12692,1,2,1,2,1,2,1,0,1,0,1,2,1
LN-12693,1,0,0,0,1,2,3,3,3,3,3,3,1
LN-12694,0,0,0,0,1,2,1,0,0,0,0,0,0
LN-12695,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12696,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12697,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12698,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12699,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12700,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12701,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12702,1,2,1,0,0,0,1,0,0,0,0,0,1
LN-12703,0,1,0,1,0,1,0,1,2,1,2,3,1
LN-12704,0,0,1,0,0,0,0,0,0,0,1,2,1
LN-12705,1,2,1,2,1,0,1,0,0,1,2,1,1
LN-12706,0,0,0,1,0,0,1,0,1,0,0,0,1
LN-12707,0,0,0,0,1,2,1,0,1,0,0,0,1
LN-12708,0,0,0,1,2,1,2,3,3,3,3,3,1
LN-12709,1,0,1,2,3,3,3,3,3,3,3,3,1
LN-12710,1,0,0,0,0,1,0,0,1,0,0,1,1
LN-12711,0,1,2,3,3,3,3,3,3,3,3,3,1
LN-12712,0,0,0,0,0,0,0,0,1,2,1,2,1
LN-12713,0,1,2,1,0,1,0,0,0,1,0,1,1
LN-12714,1,2,3,3,3,3,3,3,3,3,3,3,1
LN-12715,0,0,1,0,0,0,0,1,2,1,0,0,1
LN-12716,0,0,0,0,0,0,0,0,1,0,0,0,0
LN-12717,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12718,0,0,0,0,0,0,1,0,0,0,0,0,0
LN-12719,0,0,0,1,0,1,2,3,3,3,3,3,1
LN-12720,1,2,1,2,3,3,3,3,3,3,3,3,1
LN-12721,0,0,0,0,0,0,0,1,0,0,0,0,0
LN-12722,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12723,1,0,0,1,0,1,2,1,2,1,2,1,1
LN-12724,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12725,1,0,1,0,0,1,0,0,0,1,2,3,1
LN-12726,0,1,2,1,0,0,0,1,2,1,0,0,1
LN-12727,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12728,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12729,0,0,0,0,1,0,1,2,3,3,3,3,1
LN-12730,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12731,0,1,0,1,2,3,3,3,3,3,3,3,1
LN-12732,0,0,0,0,0,0,0,0,0,0,0,1,0
LN-12733,0,0,0,0,0,0,0,0,0,0,0,1,0
LN-12734,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12735,0,1,0,0,0,0,0,1,2,1,2,1,1
LN-12736,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12737,0,1,0,0,0,0,1,0,0,1,2,1,1
LN-12738,1,0,0,0,1,0,1,0,1,0,0,0,1
LN-12739,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12740,0,0,0,0,1,2,1,2,3,3,3,3,1
LN-12741,0,0,0,0,0,0,0,0,0,0,1,0,0
LN-12742,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12743,0,0,1,0,0,0,1,2,1,2,1,2,1
LN-12744,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12745,0,0,1,0,0,0,0,0,0,0,0,0,0
LN-12746,0,1,2,1,2,3,3,3,3,3,3,3,1
LN-12747,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12748,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12749,0,1,0,1,2,1,2,1,2,3,3,3,1
LN-12750,0,0,0,1,0,0,0,0,0,0,0,0,0
LN-12751,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12752,1,0,0,1,0,0,1,2,3,3,3,3,1
LN-12753,0,1,0,0,0,1,0,1,0,0,1,0,1
LN-12754,0,0,0,1,0,1,2,1,2,3,3,3,1
LN-12755,0,1,0,0,0,0,0,0,0,0,0,0,0
LN-12756,0,1,2,1,2,3,3,3,3,3,3,3,1
LN-12757,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12758,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12759,1,0,0,1,2,3,3,3,3,3,3,3,1
LN-12760,0,0,0,0,0,1,2,1,2,3,3,3,1
LN-12761,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12762,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12763,0,0,0,0,0,0,0,1,0,0,0,0,0
LN-12764,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12765,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12766,0,0,1,0,1,0,0,0,0,1,0,0,1
LN-12767,1,0,1,2,1,0,1,0,1,2,1,2,1
LN-12768,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12769,1,2,1,0,1,2,3,3,3,3,3,3,1
LN-12770,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12771,0,0,1,0,1,2,1,0,1,2,3,3,1
LN-12772,0,0,1,2,3,3,3,3,3,3,3,3,1
LN-12773,0,1,2,1,0,0,0,0,0,0,1,2,1
LN-12774,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12775,1,2,3,3,3,3,3,3,3,3,3,3,1
LN-12776,0,0,0,0,0,1,0,0,0,0,0,0,0
LN-12777,0,0,0,0,0,0,0,0,1,2,3,3,1
LN-12778,0,0,0,0,1,2,3,3,3,3,3,3,1
LN-12779,1,2,1,0,1,2,3,3,3,3,3,3,1
LN-12780,0,0,1,2,3,3,3,3,3,3,3,3,1
LN-12781,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12782,0,0,0,0,1,0,0,0,0,0,0,1,0
LN-12783,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12784,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12785,0,0,0,0,0,0,0,1,0,0,0,0,0
LN-12786,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12787,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12788,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12789,0,0,0,1,0,0,1,0,1,0,1,2,1
LN-12790,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12791,0,0,0,0,0,0,0,0,0,0,1,0,0
LN-12792,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12793,1,0,0,0,0,0,0,0,0,0,0,0,0
LN-12794,0,0,0,0,0,0,0,0,1,0,0,0,0
LN-12795,0,0,0,0,1,2,1,0,0,0,1,0,1
LN-12796,1,0,0,1,0,0,1,2,3,3,3,3,1
LN-12797,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12798,0,0,1,0,1,0,0,0,0,1,2,1,1
LN-12799,1,0,0,0,1,2,1,2,3,3,3,3,1
LN-12800,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12801,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12802,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12803,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12804,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12805,0,1,2,1,0,0,1,0,1,2,1,2,1
LN-12806,0,0,1,2,1,2,3,3,3,3,3,3,1
LN-12807,0,1,2,1,2,1,2,3,3,3,3,3,1
LN-12808,0,0,1,0,0,1,2,3,3,3,3,3,1
LN-12809,1,0,0,0,1,2,1,0,1,2,1,2,1
LN-12810,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12811,0,0,1,0,0,1,0,1,2,3,3,3,1
LN-12812,1,0,0,0,1,0,1,2,3,3,3,3,1
LN-12813,0,1,0,0,0,0,0,0,0,0,0,0,0
LN-12814,1,0,0,1,0,0,0,1,2,3,3,3,1
LN-12815,0,0,1,2,3,3,3,3,3,3,3,3,1
LN-12816,0,1,2,1,0,0,0,1,2,3,3,3,1
LN-12817,0,1,0,0,1,0,0,0,0,1,0,0,1
LN-12818,1,0,0,0,0,1,0,1,2,3,3,3,1
LN-12819,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12820,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12821,1,2,3,3,3,3,3,3,3,3,3,3,1
LN-12822,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12823,0,0,0,0,1,2,3,3,3,3,3,3,1
LN-12824,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12825,0,0,1,2,1,0,1,0,0,0,0,1,1
LN-12826,0,0,0,1,0,1,0,1,0,0,0,1,1
LN-12827,0,1,0,0,0,0,0,0,0,0,0,0,0
LN-12828,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12829,0,1,0,0,1,0,1,2,3,3,3,3,1
LN-12830,0,0,1,0,1,2,3,3,3,3,3,3,1
LN-12831,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12832,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12833,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12834,0,1,2,1,0,1,0,1,2,1,2,3,1
LN-12835,0,0,0,0,0,0,0,1,0,0,0,0,0
LN-12836,0,0,1,0,0,0,1,0,1,0,1,2,1
LN-12837,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12838,1,2,1,2,3,3,3,3,3,3,3,3,1
LN-12839,0,1,2,1,2,1,0,0,0,1,0,1,1
LN-12840,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12841,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12842,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12843,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12844,0,0,0,0,0,0,0,0,0,0,1,0,0
LN-12845,0,0,0,0,0,0,0,0,1,0,0,0,0
LN-12846,0,0,0,0,1,0,0,0,0,0,0,0,1
LN-12847,0,0,0,1,0,1,0,1,2,3,3,3,1
LN-12848,0,0,0,0,0,0,1,2,1,2,3,3,1
LN-12849,0,0,1,0,0,0,0,1,2,1,0,1,1
LN-12850,0,1,2,1,2,1,2,3,3,3,3,3,1
LN-12851,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12852,0,1,0,1,2,1,0,0,1,2,3,3,1
LN-12853,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12854,0,0,0,1,0,1,0,1,2,1,2,1,1
LN-12855,1,0,0,1,0,1,0,1,0,1,2,3,1
LN-12856,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12857,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12858,0,1,2,3,3,3,3,3,3,3,3,3,1
LN-12859,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12860,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12861,1,0,1,2,1,0,0,0,1,0,0,1,1
LN-12862,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12863,0,0,0,0,0,1,0,1,0,1,2,3,1
LN-12864,0,0,0,0,1,0,0,0,1,0,0,0,0
LN-12865,0,1,0,1,0,0,0,0,0,0,1,2,1
LN-12866,0,1,0,1,2,3,3,3,3,3,3,3,1
LN-12867,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12868,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12869,1,0,1,0,0,1,0,1,2,3,3,3,1
LN-12870,0,0,0,0,0,1,0,0,0,0,0,0,0
LN-12871,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12872,1,2,1,0,1,2,1,0,0,1,2,3,1
LN-12873,0,1,0,1,0,0,0,1,2,1,2,3,1
LN-12874,1,2,1,2,1,0,1,2,3,3,3,3,1
LN-12875,0,0,0,0,0,0,0,0,0,1,0,0,0
LN-12876,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12877,1,2,1,0,0,0,1,0,0,0,1,0,1
LN-12878,1,0,1,2,3,3,3,3,3,3,3,3,1
LN-12879,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12880,1,0,0,1,0,0,0,0,0,0,0,0,0
LN-12881,0,0,1,0,0,1,0,0,1,2,3,3,1
LN-12882,0,0,0,0,0,0,0,0,0,0,1,0,0
LN-12883,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12884,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12885,0,0,1,2,1,2,1,0,0,1,0,1,1
LN-12886,0,0,0,0,0,0,1,0,0,0,0,0,0
LN-12887,0,0,0,1,0,0,0,1,2,1,0,1,1
LN-12888,1,0,0,0,0,1,2,3,3,3,3,3,1
LN-12889,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12890,0,1,0,1,2,1,0,0,0,0,1,2,1
LN-12891,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12892,0,0,0,0,0,0,0,0,0,0,1,0,0
LN-12893,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12894,1,0,0,0,1,0,0,0,1,2,3,3,1
LN-12895,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12896,0,0,1,0,0,0,1,0,0,1,0,1,1
LN-12897,0,0,0,1,0,1,2,1,2,1,0,0,1
LN-12898,0,0,0,0,0,1,2,3,3,3,3,3,1
LN-12899,0,0,1,0,0,1,0,0,0,0,0,0,0
LN-12900,0,0,0,0,0,0,0,1,0,0,0,0,0
LN-12901,0,0,1,0,1,2,1,0,0,1,2,1,1
LN-12902,0,0,1,0,0,0,0,0,0,0,0,0,0
LN-12903,0,1,0,0,1,2,1,2,1,2,3,3,1
LN-12904,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12905,1,2,1,2,1,0,0,0,1,0,0,1,1
LN-12906,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12907,1,0,0,0,1,0,0,1,2,1,0,0,1
LN-12908,0,0,0,0,0,1,2,3,3,3,3,3,1
LN-12909,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12910,1,0,1,0,0,0,0,0,0,1,0,0,1
LN-12911,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12912,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12913,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12914,1,0,0,0,0,1,0,1,2,1,2,1,1
LN-12915,1,2,1,0,0,0,0,0,1,2,1,2,1
LN-12916,0,1,2,1,2,3,3,3,3,3,3,3,1
LN-12917,0,0,0,0,0,0,1,0,0,1,0,1,1
LN-12918,0,1,0,0,0,0,1,2,3,3,3,3,1
LN-12919,1,0,0,1,0,0,1,0,1,0,1,0,1
LN-12920,1,2,1,0,0,0,0,0,0,0,0,0,0
LN-12921,0,1,0,0,0,0,1,0,0,0,1,0,1
LN-12922,0,0,0,0,0,1,2,1,0,1,0,1,1
LN-12923,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12924,0,0,0,0,0,1,0,0,0,0,0,0,0
LN-12925,0,0,0,0,0,1,0,1,2,1,0,0,1
LN-12926,0,1,0,0,1,2,1,2,1,2,3,3,1
LN-12927,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12928,1,0,1,0,0,0,0,0,1,2,3,3,1
LN-12929,0,1,2,3,3,3,3,3,3,3,3,3,1
LN-12930,0,1,0,0,0,1,0,0,0,0,0,0,1
LN-12931,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12932,0,0,0,0,1,0,0,0,0,0,0,0,0
LN-12933,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12934,0,1,2,1,0,1,0,1,2,3,3,3,1
LN-12935,0,0,0,0,0,0,0,0,0,1,0,0,0
LN-12936,0,1,2,1,2,1,0,1,2,3,3,3,1
LN-12937,0,0,0,1,2,1,0,0,0,1,0,1,1
LN-12938,0,1,2,1,2,1,0,1,2,3,3,3,1
LN-12939,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12940,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12941,0,0,0,0,0,0,0,0,0,0,0,1,0
LN-12942,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12943,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12944,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12945,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12946,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12947,0,0,0,0,0,0,0,1,0,1,0,1,1
LN-12948,0,1,0,1,0,0,1,0,0,0,1,2,1
LN-12949,0,1,0,0,1,2,1,0,1,0,0,0,1
LN-12950,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12951,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12952,0,0,0,0,0,0,0,0,1,0,0,0,0
LN-12953,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12954,0,1,0,1,0,1,2,3,3,3,3,3,1
LN-12955,0,0,1,0,0,1,0,0,0,1,2,1,1
LN-12956,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12957,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12958,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12959,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12960,0,1,0,0,0,0,0,0,1,0,0,0,1
LN-12961,0,1,2,3,3,3,3,3,3,3,3,3,1
LN-12962,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12963,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12964,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12965,0,0,0,0,0,1,0,0,0,0,0,0,0
LN-12966,0,0,1,0,1,2,3,3,3,3,3,3,1
LN-12967,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12968,0,0,0,1,2,3,3,3,3,3,3,3,1
LN-12969,1,2,3,3,3,3,3,3,3,3,3,3,1
LN-12970,0,0,0,1,2,1,0,1,0,0,0,1,1
LN-12971,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12972,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12973,0,0,0,0,0,0,0,0,0,1,0,0,0
LN-12974,0,0,0,0,0,1,0,0,0,0,1,0,1
LN-12975,1,0,0,0,0,0,0,0,0,0,0,0,0
LN-12976,0,1,0,1,0,0,0,0,1,0,1,2,1
LN-12977,1,0,0,0,0,1,2,3,3,3,3,3,1
LN-12978,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12979,0,0,0,0,0,0,0,0,1,0,0,1,0
LN-12980,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12981,0,0,0,0,0,0,0,0,1,0,0,0,0
LN-12982,0,0,0,1,0,1,0,1,0,0,0,0,1
LN-12983,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12984,1,0,0,1,2,1,0,0,0,0,1,0,1
LN-12985,1,0,0,0,0,1,0,1,0,0,0,1,1
LN-12986,0,0,0,0,0,0,1,2,3,3,3,3,1
LN-12987,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12988,0,1,0,0,0,1,0,0,1,0,0,0,0
LN-12989,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12990,1,2,1,2,1,0,0,0,0,0,0,1,1
LN-12991,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12992,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12993,0,0,0,0,0,0,0,1,0,0,0,0,0
LN-12994,1,0,1,2,1,2,3,3,3,3,3,3,1
LN-12995,0,0,0,0,0,0,1,0,0,1,0,1,1
LN-12996,0,0,0,0,1,2,3,3,3,3,3,3,1
LN-12997,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-12998,1,0,0,0,0,0,0,0,0,0,0,0,0
LN-12999,0,1,0,1,0,1,0,0,0,0,0,0,1
LN-13000,0,0,0,0,1,2,3,3,3,3,3,3,1
LN-13001,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13002,0,0,1,0,0,1,2,1,0,1,0,1,1
LN-13003,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13004,1,0,0,1,2,1,0,1,2,1,0,1,1
LN-13005,0,1,0,0,0,0,0,0,0,0,0,0,0
LN-13006,0,0,0,1,0,0,0,0,1,0,1,0,1
LN-13007,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13008,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13009,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13010,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13011,0,0,0,0,1,0,0,0,0,1,0,1,1
LN-13012,0,1,0,0,0,0,0,0,0,0,0,0,0
LN-13013,0,0,0,1,0,0,1,0,1,2,1,2,1
LN-13014,1,0,0,0,0,0,1,0,1,0,0,0,1
LN-13015,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13016,0,0,0,0,0,0,0,0,1,0,0,0,0
LN-13017,0,0,1,0,0,1,2,1,0,0,1,2,1
LN-13018,0,0,0,0,0,0,0,1,0,1,2,3,1
LN-13019,0,1,0,0,1,0,1,0,0,1,2,3,1
LN-13020,0,0,0,0,0,0,0,1,2,3,3,3,1
LN-13021,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13022,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13023,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13024,1,0,0,1,0,0,0,0,0,0,0,0,0
LN-13025,0,0,0,1,2,1,2,3,3,3,3,3,1
LN-13026,0,1,2,3,3,3,3,3,3,3,3,3,1
LN-13027,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13028,0,0,0,0,0,0,0,1,0,0,0,0,0
LN-13029,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13030,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13031,1,0,0,0,0,0,0,1,0,0,0,0,0
LN-13032,0,0,0,0,0,1,0,0,0,0,0,0,0
LN-13033,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13034,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13035,0,0,1,0,0,1,2,1,2,3,3,3,1
LN-13036,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13037,0,0,0,0,0,0,0,0,1,0,1,0,0
LN-13038,0,1,0,0,0,0,0,0,0,0,0,0,0
LN-13039,0,0,1,2,1,0,1,0,0,0,1,0,1
LN-13040,0,0,0,0,0,0,0,0,0,0,0,0,0
LN-13041,1,0,0,0,0,1,0,0,0,0,1,2,1
LN-13042,0,0,1,2,3,3,3,3,3,3,3,3,1
